Name,Price,Normal Price,Link
"Lenovo IdeaPad Slim 3 12th Gen Core i7-1255U 15.6inch (39.62cm)(16GB RAM/512GB SSD/FHD IPS/Windows 11/MS Office 2021/1Yr ADP Free/3months Game Pass/Grey/1.63Kg), 82RK011GIN Thin & Light Laptop","58,990","₹82,990",https:amazon.in//Lenovo-IdeaPad-39-62cm-Windows-82RK011EIN/dp/B0CMGZCDRW/ref=sr_1_345?dib=eyJ2IjoiMSJ9.HL_crW6q8IMuFZx9ZybiUV7POWd9dCWmoswaLAyjvXhARFlEOppxZ3M25k_vnnV_dnuxqwNSthn8ojorcRli0gCpNV8ccZ7nZzcInWOTmMzEmE-2Nn8Bm5gYQUKMk0aStwN1epMkrWo48FYnGZQWvBPCdYHsfjmLCHwuPn5cPfsnAJEQOxV2z0nTgnjNPEZdmANa55-wwYFSzxLvVrNX1cjyu804GNtvkFz0PTzI4R9E0Q8HYY-F3iTQMGj7HOJbcfX_k1TBU0vxxycUJOtKShu5qyqTgsUstM98Q4fI5EK0MRS_P4wdkvmq_beC1S2ke7ytqTd_ImJwaGDrHXS4mLszFLf21Q9Ylm99lrd5VvM.XiJh_ix5peTi9ftH1WiBoK2fOQg481RzDx9RPyZk6kI&dib_tag=se&keywords=laptops&qid=1736962432&s=computers&sr=1-345&xpid=9x5mw5HGXik4p
"HP Pavilion, 12th Gen Intel Core i5-1235U, 8GB DDR4, 512GB SSD, Micro-Edge, BrightView, IPS, 14-inch(35.6cm) FHD Laptop, HD Camera, Backlit KB, B&O (Win 11, Office 21, Silver, 1.41kg) dv2053TU","54,990","₹69,082",https:amazon.in//HP-Pavilion-Micro-Edge-Graphics-14-dv2053TU/dp/B0B1MDHJCC/ref=sr_1_361?dib=eyJ2IjoiMSJ9.5YDYe-FclkaaaG9k68PTqqTvVavHLZY9hyh1ELhtI8SgFZtCjZZ3CBv8ztOXdgiReSfCxZm1mSqs1R-bxYSWv0unZ9kiMC4feMaiXaO68hxV_5GnFzy3kBvPuX9J6a3mYr4p7G0fRS0H2celCIDYJDEgHAVqLu0qvgQ8mTVQUo8DWpFWFKlI2h03K6QQrgPKV4_sX_Ry1b9yS76abim6s2tYynpPVTxassmiSxh1h1zo-xm6P4GCJJSDSFneQ5Ye3FZGD35hvkuzHkELNk_s1I4KuCzAwaZopd0eF_4K-HBZq2_ZwBeDg_LkU1gCMtrndV7QJM9QDIN_zhDAOvvkX1xz66rwKp6hJIX2z89BVEg.SPDShonklU3f3t2U59aE7E9YZU47td5kxiZmCVti4p8&dib_tag=se&keywords=laptops&qid=1736962447&s=computers&sr=1-361&xpid=9x5mw5HGXik4p
"Dell Inspiron 3520 Laptop,12th Gen Intel Core i3-1215 Processor, 8GB, 512GB SSD, 15.6"" (39.62Cms FHD, Win 11 + MSO'21, Silver, 15 Month McAfee Antivirus, Thin & Light-1.65kg","36,990","₹50,765",https:amazon.in//Dell-Inspiron-i3-1215-39-62Cms-D560915WIN9S/dp/B0BH4T1D8X/ref=sr_1_370?dib=eyJ2IjoiMSJ9.5YDYe-FclkaaaG9k68PTqqTvVavHLZY9hyh1ELhtI8SgFZtCjZZ3CBv8ztOXdgiReSfCxZm1mSqs1R-bxYSWv0unZ9kiMC4feMaiXaO68hxV_5GnFzy3kBvPuX9J6a3mYr4p7G0fRS0H2celCIDYJDEgHAVqLu0qvgQ8mTVQUo8DWpFWFKlI2h03K6QQrgPKV4_sX_Ry1b9yS76abim6s2tYynpPVTxassmiSxh1h1zo-xm6P4GCJJSDSFneQ5Ye3FZGD35hvkuzHkELNk_s1I4KuCzAwaZopd0eF_4K-HBZq2_ZwBeDg_LkU1gCMtrndV7QJM9QDIN_zhDAOvvkX1xz66rwKp6hJIX2z89BVEg.SPDShonklU3f3t2U59aE7E9YZU47td5kxiZmCVti4p8&dib_tag=se&keywords=laptops&qid=1736962447&s=computers&sr=1-370&xpid=9x5mw5HGXik4p
"Samsung Galaxy Book4 360 (Gray, 16GB RAM, 1TB SSD)| 15.6"" Super AMOLED Touchscreen| Intel Core 7 150U Processor| 2 in 1 Laptop| Windows 11 Home| MS Office 2021| Fingerprint Reader| S-Pen Included","1,25,999","₹1,59,839",https:amazon.in//Samsung-TouchScreen-Processor-Fingerprint-Included/dp/B0CVKZ56J6/ref=sr_1_371?dib=eyJ2IjoiMSJ9.5YDYe-FclkaaaG9k68PTqqTvVavHLZY9hyh1ELhtI8SgFZtCjZZ3CBv8ztOXdgiReSfCxZm1mSqs1R-bxYSWv0unZ9kiMC4feMaiXaO68hxV_5GnFzy3kBvPuX9J6a3mYr4p7G0fRS0H2celCIDYJDEgHAVqLu0qvgQ8mTVQUo8DWpFWFKlI2h03K6QQrgPKV4_sX_Ry1b9yS76abim6s2tYynpPVTxassmiSxh1h1zo-xm6P4GCJJSDSFneQ5Ye3FZGD35hvkuzHkELNk_s1I4KuCzAwaZopd0eF_4K-HBZq2_ZwBeDg_LkU1gCMtrndV7QJM9QDIN_zhDAOvvkX1xz66rwKp6hJIX2z89BVEg.SPDShonklU3f3t2U59aE7E9YZU47td5kxiZmCVti4p8&dib_tag=se&keywords=laptops&qid=1736962447&s=computers&sr=1-371&xpid=9x5mw5HGXik4p
"Lenovo ThinkBook 15 G5 AMD Ryzen 3 15.6"" FHD Antiglare 250 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/Fingerprint Reader/Mineral Grey/1 Year Onsite/1.7 kg), 21JF002JIN",,,https:amazon.in//Lenovo-ThinkBook-Antiglare-Fingerprint-21JF002JIN/dp/B0CGCKPWCX/ref=sr_1_372?dib=eyJ2IjoiMSJ9.5YDYe-FclkaaaG9k68PTqqTvVavHLZY9hyh1ELhtI8SgFZtCjZZ3CBv8ztOXdgiReSfCxZm1mSqs1R-bxYSWv0unZ9kiMC4feMaiXaO68hxV_5GnFzy3kBvPuX9J6a3mYr4p7G0fRS0H2celCIDYJDEgHAVqLu0qvgQ8mTVQUo8DWpFWFKlI2h03K6QQrgPKV4_sX_Ry1b9yS76abim6s2tYynpPVTxassmiSxh1h1zo-xm6P4GCJJSDSFneQ5Ye3FZGD35hvkuzHkELNk_s1I4KuCzAwaZopd0eF_4K-HBZq2_ZwBeDg_LkU1gCMtrndV7QJM9QDIN_zhDAOvvkX1xz66rwKp6hJIX2z89BVEg.SPDShonklU3f3t2U59aE7E9YZU47td5kxiZmCVti4p8&dib_tag=se&keywords=laptops&qid=1736962447&s=computers&sr=1-372&xpid=9x5mw5HGXik4p
"HP Laptop 15, AMD Ryzen™ 5 7520U, 15.6-inch (39.6 cm), FHD, 8GB LPDDR5, 512GB SSD, Dual Speakers,MSO,Windows 11,Natural Silver, 1.69 kg, 15s-fc0155AU","39,990","₹53,413",https:amazon.in//HP-RyzenTM-15-6-inch-Speakers-15s-fc0155AU/dp/B0CY2R1G3G/ref=sr_1_373?dib=eyJ2IjoiMSJ9.5YDYe-FclkaaaG9k68PTqqTvVavHLZY9hyh1ELhtI8SgFZtCjZZ3CBv8ztOXdgiReSfCxZm1mSqs1R-bxYSWv0unZ9kiMC4feMaiXaO68hxV_5GnFzy3kBvPuX9J6a3mYr4p7G0fRS0H2celCIDYJDEgHAVqLu0qvgQ8mTVQUo8DWpFWFKlI2h03K6QQrgPKV4_sX_Ry1b9yS76abim6s2tYynpPVTxassmiSxh1h1zo-xm6P4GCJJSDSFneQ5Ye3FZGD35hvkuzHkELNk_s1I4KuCzAwaZopd0eF_4K-HBZq2_ZwBeDg_LkU1gCMtrndV7QJM9QDIN_zhDAOvvkX1xz66rwKp6hJIX2z89BVEg.SPDShonklU3f3t2U59aE7E9YZU47td5kxiZmCVti4p8&dib_tag=se&keywords=laptops&qid=1736962447&s=computers&sr=1-373&xpid=9x5mw5HGXik4p
"ASUS TUF Gaming A16 Advantage Edition, 16"" FHD+ 144Hz 300nits, AMD Ryzen 7 7435HS Processor, Gaming Laptop (16GB RAM/512GB SSD/AMD Radeon RX 7600S/Windows 11/Off Black/2.2 Kg), FA617NSR-RL083W","79,990","₹1,13,990",https:amazon.in//ASUS-Advantage-300nits-Processor-FA617NSR-RL083W/dp/B0DBVRLST8/ref=sr_1_374?dib=eyJ2IjoiMSJ9.5YDYe-FclkaaaG9k68PTqqTvVavHLZY9hyh1ELhtI8SgFZtCjZZ3CBv8ztOXdgiReSfCxZm1mSqs1R-bxYSWv0unZ9kiMC4feMaiXaO68hxV_5GnFzy3kBvPuX9J6a3mYr4p7G0fRS0H2celCIDYJDEgHAVqLu0qvgQ8mTVQUo8DWpFWFKlI2h03K6QQrgPKV4_sX_Ry1b9yS76abim6s2tYynpPVTxassmiSxh1h1zo-xm6P4GCJJSDSFneQ5Ye3FZGD35hvkuzHkELNk_s1I4KuCzAwaZopd0eF_4K-HBZq2_ZwBeDg_LkU1gCMtrndV7QJM9QDIN_zhDAOvvkX1xz66rwKp6hJIX2z89BVEg.SPDShonklU3f3t2U59aE7E9YZU47td5kxiZmCVti4p8&dib_tag=se&keywords=laptops&qid=1736962447&s=computers&sr=1-374&xpid=9x5mw5HGXik4p
"HP Laptop 15s, 11th Gen Intel Core i5-1135G7, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel Iris Xe Graphics, Backlit KB, Thin & Light (Win 11, MSO 2019, Silver, 1.69 kg), fq2535TU","48,500","₹69,999",https:amazon.in//HP-Laptop-15-6-inch-Windows-15s-fq2535TU/dp/B08XNYN5QV/ref=sr_1_375?dib=eyJ2IjoiMSJ9.5YDYe-FclkaaaG9k68PTqqTvVavHLZY9hyh1ELhtI8SgFZtCjZZ3CBv8ztOXdgiReSfCxZm1mSqs1R-bxYSWv0unZ9kiMC4feMaiXaO68hxV_5GnFzy3kBvPuX9J6a3mYr4p7G0fRS0H2celCIDYJDEgHAVqLu0qvgQ8mTVQUo8DWpFWFKlI2h03K6QQrgPKV4_sX_Ry1b9yS76abim6s2tYynpPVTxassmiSxh1h1zo-xm6P4GCJJSDSFneQ5Ye3FZGD35hvkuzHkELNk_s1I4KuCzAwaZopd0eF_4K-HBZq2_ZwBeDg_LkU1gCMtrndV7QJM9QDIN_zhDAOvvkX1xz66rwKp6hJIX2z89BVEg.SPDShonklU3f3t2U59aE7E9YZU47td5kxiZmCVti4p8&dib_tag=se&keywords=laptops&qid=1736962447&s=computers&sr=1-375&xpid=9x5mw5HGXik4p
Lenovo V15 G3 IAP Laptop RYZEN 3-7320u / 8GB DDR4 / 512 GB SSD PCIe / 15.60 FHD TN Display/Windows 11 / Silver (Grey) / 1 Year Onsite Warranty,"27,490","₹68,490",https:amazon.in//Lenovo-V15-3-7320u-Display-Warranty/dp/B09NNQ6DT1/ref=sr_1_376?dib=eyJ2IjoiMSJ9.5YDYe-FclkaaaG9k68PTqqTvVavHLZY9hyh1ELhtI8SgFZtCjZZ3CBv8ztOXdgiReSfCxZm1mSqs1R-bxYSWv0unZ9kiMC4feMaiXaO68hxV_5GnFzy3kBvPuX9J6a3mYr4p7G0fRS0H2celCIDYJDEgHAVqLu0qvgQ8mTVQUo8DWpFWFKlI2h03K6QQrgPKV4_sX_Ry1b9yS76abim6s2tYynpPVTxassmiSxh1h1zo-xm6P4GCJJSDSFneQ5Ye3FZGD35hvkuzHkELNk_s1I4KuCzAwaZopd0eF_4K-HBZq2_ZwBeDg_LkU1gCMtrndV7QJM9QDIN_zhDAOvvkX1xz66rwKp6hJIX2z89BVEg.SPDShonklU3f3t2U59aE7E9YZU47td5kxiZmCVti4p8&dib_tag=se&keywords=laptops&qid=1736962447&s=computers&sr=1-376&xpid=9x5mw5HGXik4p
"Lenovo Legion Pro 5 Intel Core i9-14900HX 16"" (40.64cm) WQXGA IPS 500Nits 240Hz Gaming Laptop (32GB/1TB SSD/Win 11/Office 2021/NVIDIA RTX 4070 8GB/100% DCI-P3/3 Month Game Pass/Grey/2.5Kg), 83DF003PIN","2,19,900","₹3,49,999",https:amazon.in//Lenovo-i9-14900HX-40-64cm-500Nits-83DF003PIN/dp/B0CXPY5HF2/ref=sr_1_377?dib=eyJ2IjoiMSJ9.5YDYe-FclkaaaG9k68PTqqTvVavHLZY9hyh1ELhtI8SgFZtCjZZ3CBv8ztOXdgiReSfCxZm1mSqs1R-bxYSWv0unZ9kiMC4feMaiXaO68hxV_5GnFzy3kBvPuX9J6a3mYr4p7G0fRS0H2celCIDYJDEgHAVqLu0qvgQ8mTVQUo8DWpFWFKlI2h03K6QQrgPKV4_sX_Ry1b9yS76abim6s2tYynpPVTxassmiSxh1h1zo-xm6P4GCJJSDSFneQ5Ye3FZGD35hvkuzHkELNk_s1I4KuCzAwaZopd0eF_4K-HBZq2_ZwBeDg_LkU1gCMtrndV7QJM9QDIN_zhDAOvvkX1xz66rwKp6hJIX2z89BVEg.SPDShonklU3f3t2U59aE7E9YZU47td5kxiZmCVti4p8&dib_tag=se&keywords=laptops&qid=1736962447&s=computers&sr=1-377&xpid=9x5mw5HGXik4p
"Lenovo V15 Intel Core i7 12th Gen 15.6"" (39.62 cm) FHD (1920x1080) Antiglare 250 nits Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Iron Grey/1Y Onsite/1.7 kg), 82TTA08AIN","56,799","₹72,999",https:amazon.in//Lenovo-1920x1080-Antiglare-Windows-82TTA08AIN/dp/B0CJTRM3QW/ref=sr_1_378?dib=eyJ2IjoiMSJ9.5YDYe-FclkaaaG9k68PTqqTvVavHLZY9hyh1ELhtI8SgFZtCjZZ3CBv8ztOXdgiReSfCxZm1mSqs1R-bxYSWv0unZ9kiMC4feMaiXaO68hxV_5GnFzy3kBvPuX9J6a3mYr4p7G0fRS0H2celCIDYJDEgHAVqLu0qvgQ8mTVQUo8DWpFWFKlI2h03K6QQrgPKV4_sX_Ry1b9yS76abim6s2tYynpPVTxassmiSxh1h1zo-xm6P4GCJJSDSFneQ5Ye3FZGD35hvkuzHkELNk_s1I4KuCzAwaZopd0eF_4K-HBZq2_ZwBeDg_LkU1gCMtrndV7QJM9QDIN_zhDAOvvkX1xz66rwKp6hJIX2z89BVEg.SPDShonklU3f3t2U59aE7E9YZU47td5kxiZmCVti4p8&dib_tag=se&keywords=laptops&qid=1736962447&s=computers&sr=1-378&xpid=9x5mw5HGXik4p
"Dell Thin & Light Inspiron 7440 2in1 Laptop, Intel Core 7 150U, 16GB + 1TB SSD, 14"" (35.62cm) FHD+ 250nits Touch, Dell Active Pen, Backlit KB + FPR, Win 11 + MSO'21, 15 Months McAfee, Ice Blue, 1.71kg","1,03,890","₹1,49,990",https:amazon.in//Dell-Inspiron-35-62cm-250nits-Backlit/dp/B0D83D1GG5/ref=sr_1_379?dib=eyJ2IjoiMSJ9.5YDYe-FclkaaaG9k68PTqqTvVavHLZY9hyh1ELhtI8SgFZtCjZZ3CBv8ztOXdgiReSfCxZm1mSqs1R-bxYSWv0unZ9kiMC4feMaiXaO68hxV_5GnFzy3kBvPuX9J6a3mYr4p7G0fRS0H2celCIDYJDEgHAVqLu0qvgQ8mTVQUo8DWpFWFKlI2h03K6QQrgPKV4_sX_Ry1b9yS76abim6s2tYynpPVTxassmiSxh1h1zo-xm6P4GCJJSDSFneQ5Ye3FZGD35hvkuzHkELNk_s1I4KuCzAwaZopd0eF_4K-HBZq2_ZwBeDg_LkU1gCMtrndV7QJM9QDIN_zhDAOvvkX1xz66rwKp6hJIX2z89BVEg.SPDShonklU3f3t2U59aE7E9YZU47td5kxiZmCVti4p8&dib_tag=se&keywords=laptops&qid=1736962447&s=computers&sr=1-379&xpid=9x5mw5HGXik4p
"HP Victus Gaming Laptop, AMD Ryzen 5 5600H, 4GB GTX 1650 GPU, 16.1-inch (40.9 cm) FHD IPS 144Hz, 8GB DDR4, 512GB SSD, Backlit KB, 7ms response time (Win 11, MSO, Silver, 2.48 kg), e0301AX","54,990","₹79,657",https:amazon.in//Processor-Geforce-Backlit-Keyboard-16-E0301Ax/dp/B09RX35BKN/ref=sr_1_362?dib=eyJ2IjoiMSJ9.5YDYe-FclkaaaG9k68PTqqTvVavHLZY9hyh1ELhtI8SgFZtCjZZ3CBv8ztOXdgiReSfCxZm1mSqs1R-bxYSWv0unZ9kiMC4feMaiXaO68hxV_5GnFzy3kBvPuX9J6a3mYr4p7G0fRS0H2celCIDYJDEgHAVqLu0qvgQ8mTVQUo8DWpFWFKlI2h03K6QQrgPKV4_sX_Ry1b9yS76abim6s2tYynpPVTxassmiSxh1h1zo-xm6P4GCJJSDSFneQ5Ye3FZGD35hvkuzHkELNk_s1I4KuCzAwaZopd0eF_4K-HBZq2_ZwBeDg_LkU1gCMtrndV7QJM9QDIN_zhDAOvvkX1xz66rwKp6hJIX2z89BVEg.SPDShonklU3f3t2U59aE7E9YZU47td5kxiZmCVti4p8&dib_tag=se&keywords=laptops&qid=1736962447&s=computers&sr=1-362&xpid=9x5mw5HGXik4p
"Dell Alienware x16 Gaming Laptop, Intel Core i9 13900HK Processor/32GB/2TB SSD/NVIDIA RTX 4090 16GB GDDR6/ 16""(40.64cm) QHD+ 240Hz, 3ms, DCI-P3 100%/Win 11+MSO'21+McAfee 15 Month/Lunar Silver/2.72kg","3,49,990","₹5,47,508",https:amazon.in//Dell-Alienware-x16-13900HK-Processor/dp/B0C4Z7D2V9/ref=sr_1_380?dib=eyJ2IjoiMSJ9.5YDYe-FclkaaaG9k68PTqqTvVavHLZY9hyh1ELhtI8SgFZtCjZZ3CBv8ztOXdgiReSfCxZm1mSqs1R-bxYSWv0unZ9kiMC4feMaiXaO68hxV_5GnFzy3kBvPuX9J6a3mYr4p7G0fRS0H2celCIDYJDEgHAVqLu0qvgQ8mTVQUo8DWpFWFKlI2h03K6QQrgPKV4_sX_Ry1b9yS76abim6s2tYynpPVTxassmiSxh1h1zo-xm6P4GCJJSDSFneQ5Ye3FZGD35hvkuzHkELNk_s1I4KuCzAwaZopd0eF_4K-HBZq2_ZwBeDg_LkU1gCMtrndV7QJM9QDIN_zhDAOvvkX1xz66rwKp6hJIX2z89BVEg.SPDShonklU3f3t2U59aE7E9YZU47td5kxiZmCVti4p8&dib_tag=se&keywords=laptops&qid=1736962447&s=computers&sr=1-380&xpid=9x5mw5HGXik4p
"Acer One 14 AMD Ryzen 3 3250U Processor (8GB RAM/512GB SSD/AMD Radeon Graphics/Windows 11 Home) Thin and Light Laptop Z2-493 with 35.56 cm (14.0"") HD Display","24,990","₹39,999",https:amazon.in//Acer-Processor-Graphics-Windows-Z2-493/dp/B0C3R5VWP3/ref=sr_1_381?dib=eyJ2IjoiMSJ9.5YDYe-FclkaaaG9k68PTqqTvVavHLZY9hyh1ELhtI8SgFZtCjZZ3CBv8ztOXdgiReSfCxZm1mSqs1R-bxYSWv0unZ9kiMC4feMaiXaO68hxV_5GnFzy3kBvPuX9J6a3mYr4p7G0fRS0H2celCIDYJDEgHAVqLu0qvgQ8mTVQUo8DWpFWFKlI2h03K6QQrgPKV4_sX_Ry1b9yS76abim6s2tYynpPVTxassmiSxh1h1zo-xm6P4GCJJSDSFneQ5Ye3FZGD35hvkuzHkELNk_s1I4KuCzAwaZopd0eF_4K-HBZq2_ZwBeDg_LkU1gCMtrndV7QJM9QDIN_zhDAOvvkX1xz66rwKp6hJIX2z89BVEg.SPDShonklU3f3t2U59aE7E9YZU47td5kxiZmCVti4p8&dib_tag=se&keywords=laptops&qid=1736962447&s=computers&sr=1-381&xpid=9x5mw5HGXik4p
"Apple 2024 MacBook Pro Laptop with M4 chip with 10‑core CPU and 10‑core GPU: Built for Apple Intelligence, (14.2″) Liquid Retina XDR Display, 16GB Unified Memory, 512GB SSD Storage; Space Black","1,62,990","₹1,69,900",https:amazon.in//Apple-2024-MacBook-Laptop-10%E2%80%91core/dp/B0DLHXVCXJ/ref=sr_1_382?dib=eyJ2IjoiMSJ9.5YDYe-FclkaaaG9k68PTqqTvVavHLZY9hyh1ELhtI8SgFZtCjZZ3CBv8ztOXdgiReSfCxZm1mSqs1R-bxYSWv0unZ9kiMC4feMaiXaO68hxV_5GnFzy3kBvPuX9J6a3mYr4p7G0fRS0H2celCIDYJDEgHAVqLu0qvgQ8mTVQUo8DWpFWFKlI2h03K6QQrgPKV4_sX_Ry1b9yS76abim6s2tYynpPVTxassmiSxh1h1zo-xm6P4GCJJSDSFneQ5Ye3FZGD35hvkuzHkELNk_s1I4KuCzAwaZopd0eF_4K-HBZq2_ZwBeDg_LkU1gCMtrndV7QJM9QDIN_zhDAOvvkX1xz66rwKp6hJIX2z89BVEg.SPDShonklU3f3t2U59aE7E9YZU47td5kxiZmCVti4p8&dib_tag=se&keywords=laptops&qid=1736962447&s=computers&sr=1-382&xpid=9x5mw5HGXik4p
"HP Laptop 15, Enhanced by AI, AMD Ryzen 5 7535HS, 15.6-inch (39.6cm), FHD, 8GB DDR5, 512GB SSD, AMD Radeon Graphics, 1080p FHD Camera w/Privacy Shutter, Backlit KB (Win 11, Silver, 1.59kg), fc1004AU","50,990","₹54,552",https:amazon.in//HP-Enhanced-15-6-inch-Graphics-fc1004AU/dp/B0DGX82JJW/ref=sr_1_383?dib=eyJ2IjoiMSJ9.5YDYe-FclkaaaG9k68PTqqTvVavHLZY9hyh1ELhtI8SgFZtCjZZ3CBv8ztOXdgiReSfCxZm1mSqs1R-bxYSWv0unZ9kiMC4feMaiXaO68hxV_5GnFzy3kBvPuX9J6a3mYr4p7G0fRS0H2celCIDYJDEgHAVqLu0qvgQ8mTVQUo8DWpFWFKlI2h03K6QQrgPKV4_sX_Ry1b9yS76abim6s2tYynpPVTxassmiSxh1h1zo-xm6P4GCJJSDSFneQ5Ye3FZGD35hvkuzHkELNk_s1I4KuCzAwaZopd0eF_4K-HBZq2_ZwBeDg_LkU1gCMtrndV7QJM9QDIN_zhDAOvvkX1xz66rwKp6hJIX2z89BVEg.SPDShonklU3f3t2U59aE7E9YZU47td5kxiZmCVti4p8&dib_tag=se&keywords=laptops&qid=1736962447&s=computers&sr=1-383&xpid=9x5mw5HGXik4p
"Lenovo IdeaPad Slim 3 12th Gen Intel Core i5-12450H 15.6"" (39.6cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Intel UHD Graphics/Win 11/MSO 21/Backlit KB/1 Yr ADP Free/Grey/1.6Kg), 83ER008DIN","49,970","₹77,490",https:amazon.in//Lenovo-IdeaPad-i5-12450H-Warranty-83ER008DIN/dp/B0CNVH114V/ref=sr_1_384?dib=eyJ2IjoiMSJ9.5YDYe-FclkaaaG9k68PTqqTvVavHLZY9hyh1ELhtI8SgFZtCjZZ3CBv8ztOXdgiReSfCxZm1mSqs1R-bxYSWv0unZ9kiMC4feMaiXaO68hxV_5GnFzy3kBvPuX9J6a3mYr4p7G0fRS0H2celCIDYJDEgHAVqLu0qvgQ8mTVQUo8DWpFWFKlI2h03K6QQrgPKV4_sX_Ry1b9yS76abim6s2tYynpPVTxassmiSxh1h1zo-xm6P4GCJJSDSFneQ5Ye3FZGD35hvkuzHkELNk_s1I4KuCzAwaZopd0eF_4K-HBZq2_ZwBeDg_LkU1gCMtrndV7QJM9QDIN_zhDAOvvkX1xz66rwKp6hJIX2z89BVEg.SPDShonklU3f3t2U59aE7E9YZU47td5kxiZmCVti4p8&dib_tag=se&keywords=laptops&qid=1736962447&s=computers&sr=1-384&xpid=9x5mw5HGXik4p
(Refurbished) HP 14s 10th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/1TB HDD+256 SSD/14 (35.6 cm) HD/Windows 11/MS Office/WiFi/Webcam/Intel UHD Graphics),"26,999","₹89,999",https:amazon.in//Refurbished-HP-Laptop-Windows-Graphics/dp/B0DN11NVSC/ref=sr_1_363?dib=eyJ2IjoiMSJ9.5YDYe-FclkaaaG9k68PTqqTvVavHLZY9hyh1ELhtI8SgFZtCjZZ3CBv8ztOXdgiReSfCxZm1mSqs1R-bxYSWv0unZ9kiMC4feMaiXaO68hxV_5GnFzy3kBvPuX9J6a3mYr4p7G0fRS0H2celCIDYJDEgHAVqLu0qvgQ8mTVQUo8DWpFWFKlI2h03K6QQrgPKV4_sX_Ry1b9yS76abim6s2tYynpPVTxassmiSxh1h1zo-xm6P4GCJJSDSFneQ5Ye3FZGD35hvkuzHkELNk_s1I4KuCzAwaZopd0eF_4K-HBZq2_ZwBeDg_LkU1gCMtrndV7QJM9QDIN_zhDAOvvkX1xz66rwKp6hJIX2z89BVEg.SPDShonklU3f3t2U59aE7E9YZU47td5kxiZmCVti4p8&dib_tag=se&keywords=laptops&qid=1736962447&s=computers&sr=1-363&xpid=9x5mw5HGXik4p
"Acer Aspire Lite 12th Gen Intel Core i5-1235U Premium Laptop (16GB RAM/512GB SSD/Win11 Home&Student/Intel Graphics/MSO) AL15-52, 39.62cm (15.6"") Full HD Display, Backlit Keyboard, Steel Gray, 1.59KG","44,990","₹68,999",https:amazon.in//Acer-i5-1235U-Graphics-AL15-52-Keyboard/dp/B0D4Z8WJY4/ref=sr_1_364?dib=eyJ2IjoiMSJ9.5YDYe-FclkaaaG9k68PTqqTvVavHLZY9hyh1ELhtI8SgFZtCjZZ3CBv8ztOXdgiReSfCxZm1mSqs1R-bxYSWv0unZ9kiMC4feMaiXaO68hxV_5GnFzy3kBvPuX9J6a3mYr4p7G0fRS0H2celCIDYJDEgHAVqLu0qvgQ8mTVQUo8DWpFWFKlI2h03K6QQrgPKV4_sX_Ry1b9yS76abim6s2tYynpPVTxassmiSxh1h1zo-xm6P4GCJJSDSFneQ5Ye3FZGD35hvkuzHkELNk_s1I4KuCzAwaZopd0eF_4K-HBZq2_ZwBeDg_LkU1gCMtrndV7QJM9QDIN_zhDAOvvkX1xz66rwKp6hJIX2z89BVEg.SPDShonklU3f3t2U59aE7E9YZU47td5kxiZmCVti4p8&dib_tag=se&keywords=laptops&qid=1736962447&s=computers&sr=1-364&xpid=9x5mw5HGXik4p
"MSI Sword 16 HX, Intel 13th Gen. i9-13980HX, 41CM 16:10 FHD+ 144Hz Gaming Laptop(32GB/1TB NVMe SSD/Windows 11 Home/Office 2021/NVIDIA GeForce RTX 4060, GDDR6 8GB /Cosmos Gray/2.3Kg),13VFKG-652IN","1,32,990",,https:amazon.in//MSI-Sword-Intel-13th-i9-13980HX/dp/B0C2P6C35M/ref=sr_1_365?dib=eyJ2IjoiMSJ9.5YDYe-FclkaaaG9k68PTqqTvVavHLZY9hyh1ELhtI8SgFZtCjZZ3CBv8ztOXdgiReSfCxZm1mSqs1R-bxYSWv0unZ9kiMC4feMaiXaO68hxV_5GnFzy3kBvPuX9J6a3mYr4p7G0fRS0H2celCIDYJDEgHAVqLu0qvgQ8mTVQUo8DWpFWFKlI2h03K6QQrgPKV4_sX_Ry1b9yS76abim6s2tYynpPVTxassmiSxh1h1zo-xm6P4GCJJSDSFneQ5Ye3FZGD35hvkuzHkELNk_s1I4KuCzAwaZopd0eF_4K-HBZq2_ZwBeDg_LkU1gCMtrndV7QJM9QDIN_zhDAOvvkX1xz66rwKp6hJIX2z89BVEg.SPDShonklU3f3t2U59aE7E9YZU47td5kxiZmCVti4p8&dib_tag=se&keywords=laptops&qid=1736962447&s=computers&sr=1-365&xpid=9x5mw5HGXik4p
